
Section	Id	Action
Main	41136	Tempo: Decrease current project tempo 10 BPM
Main	41137	Tempo: Increase current project tempo 0.1 BPM
Main	41138	Tempo: Decrease current project tempo 0.1 BPM
Main	41139	Item navigation: Select and move to item in previous track without changing track selection
Main	41140	Item navigation: Select and move to item in next track without changing track selection
Main	41141	FX: Show/hide track control for last touched FX parameter
Main	41142	FX: Show/hide track envelope for last touched FX parameter
Main	41143	FX: Show parameter modulation/link for last touched FX parameter
Main	41144	FX: Set MIDI learn for last touched FX parameter
Main	41145	FX: Set alias for last touched FX parameter
Main	41146	Mixer: Toggle autoarrange
Main	41147	Track: Insert new track at end of mixer
Main	41148	Envelope: Show all envelopes for tracks
Main	41149	Envelope: Show all envelopes for all tracks
Main	41150	Envelope: Hide all envelopes for all tracks
Main	41151	Envelope: Toggle show all envelopes for tracks
Main	41152	Envelope: Toggle show all envelopes for all tracks
Main	41153	Mixer: Toggle show icons for the last track in a folder
Main	41154	Mixer: Clickable icon for folder tracks to show/hide children
Main	41155	Reset position (cascade) all floating windows
Main	41156	Options: Selecting one grouped item selects group
Main	41157	View: Show project bay window
Main	41160	Automation: Write current values for all writing envelopes to time selection
Main	41161	Automation: Write current values for all writing envelopes from cursor to start of project
Main	41162	Automation: Write current values for all writing envelopes from cursor to end of project
Main	41163	Automation: Unarm all envelopes
Main	41167	Item navigation: Move cursor left to nearest item edge
Main	41168	Item navigation: Move cursor right to nearest item edge
Main	41171	Minimize REAPER
Main	41172	Dock/undock currently focused window
Main	41173	Item navigation: Move cursor to start of items
Main	41174	Item navigation: Move cursor to end of items
Main	41175	Reset all MIDI devices
Main	41176	Envelopes: Move selected points left a little bit
Main	41177	Envelopes: Move selected points right a little bit
Main	41178	Envelopes: Move selected points left by grid
Main	41179	Envelopes: Move selected points right by grid
Main	41180	Envelopes: Move selected points up a little bit
Main	41181	Envelopes: Move selected points down a little bit
Main	41182	Item: Snap items left
Main	41183	Item: Snap items right
Main	41184	Item: Snap items to nearest snap point
Main	41186	Options: New recording trims existing items behind new recording (tape mode)
Main	41191	Item: Remove fade in
Main	41192	Item: Remove fade out
Main	41193	Item: Remove fade in and fade out
Main	41194	Item: Toggle enable/disable default fadein/fadeout
Main	41195	Item: Enable default fadein/fadeout
Main	41196	Item: Disable default fadein/fadeout
Main	41197	Track: Set track solo defeat
Main	41198	Track: Unset track solo defeat
Main	41199	Track: Toggle track solo defeat
Main	41204	Fully unload unloaded VSTs
Main	41205	Item edit: Move position of item to edit cursor
Main	41206	Item: Move and stretch items to fit time selection
Main	41207	Render all queued renders
Main	41208	Transient detection sensitivity/threshold: Adjust...
Main	41209	Mixer: Master track visible
Main	41210	Grid: Set to 2
Main	41211	Grid: Set to 4
Main	41212	Grid: Set to 1/48 (1/32 triplet)
Main	41213	Grid: Set to 1/24 (1/16 triplet)
Main	41214	Grid: Set to 1/6 (1/4 triplet)
Main	41215	Tempo envelope: Increase all tempo markers 01 BPM
Main	41216	Tempo envelope: Decrease all tempo markers 01 BPM
Main	41217	Tempo envelope: Increase all tempo markers 0.1 BPM
Main	41218	Tempo envelope: Decrease all tempo markers 0.1 BPM
Main	41219	Tempo envelope: Increase all tempo markers 0.01 BPM
Main	41220	Tempo envelope: Decrease all tempo markers 0.01 BPM
Main	41223	Track: Freeze to stereo (render pre-fader, save/remove items and online FX)
Main	41226	Item edit: Nudge/set...
Main	41227	Item edit: Close nudge/set dialog
Main	41228	Item edit: Toggle open/close nudge/set dialog
Main	41229	Selection set: Save set #01
Main	41230	Selection set: Save set #02
Main	41231	Selection set: Save set #03
Main	41232	Selection set: Save set #04
Main	41233	Selection set: Save set #05
Main	41234	Selection set: Save set #06
Main	41235	Selection set: Save set #07
Main	41236	Selection set: Save set #08
Main	41237	Selection set: Save set #09
Main	41238	Selection set: Save set #10
Main	41239	Selection set: Load set #01
Main	41240	Selection set: Load set #02
Main	41241	Selection set: Load set #03
Main	41242	Selection set: Load set #04
Main	41243	Selection set: Load set #05
Main	41244	Selection set: Load set #06
Main	41245	Selection set: Load set #07
Main	41246	Selection set: Load set #08
Main	41247	Selection set: Load set #09
Main	41248	Selection set: Load set #10
Main	41249	Item edit: Nudge right by last nudge dialog settings
Main	41250	Item edit: Nudge left by last nudge dialog settings
Main	41251	Markers: Go to marker 11
Main	41252	Markers: Go to marker 12
Main	41253	Markers: Go to marker 13
Main	41254	Markers: Go to marker 14
Main	41255	Markers: Go to marker 15
Main	41256	Markers: Go to marker 16
Main	41257	Markers: Go to marker 17
Main	41258	Markers: Go to marker 18
Main	41259	Markers: Go to marker 19
Main	41260	Markers: Go to marker 20
Main	41261	Markers: Go to marker 21
Main	41262	Markers: Go to marker 22
Main	41263	Markers: Go to marker 23
Main	41264	Markers: Go to marker 24
Main	41265	Markers: Go to marker 25
Main	41266	Markers: Go to marker 26
Main	41267	Markers: Go to marker 27
Main	41268	Markers: Go to marker 28
Main	41269	Markers: Go to marker 29
Main	41270	Markers: Go to marker 30
Main	41271	Item edit: Save nudge dialog settings 1
Main	41272	Item edit: Save nudge dialog settings 2
Main	41273	Item edit: Save nudge dialog settings 3
Main	41274	Item edit: Save nudge dialog settings 4
Main	41275	Item edit: Nudge right by saved nudge dialog settings 1
Main	41276	Item edit: Nudge right by saved nudge dialog settings 2
Main	41277	Item edit: Nudge right by saved nudge dialog settings 3
Main	41278	Item edit: Nudge right by saved nudge dialog settings 4
Main	41279	Item edit: Nudge left by saved nudge dialog settings 1
Main	41280	Item edit: Nudge left by saved nudge dialog settings 2
Main	41281	Item edit: Nudge left by saved nudge dialog settings 3
Main	41282	Item edit: Nudge left by saved nudge dialog settings 4
Main	41283	Item edit: Save nudge dialog settings 5
Main	41284	Item edit: Save nudge dialog settings 6
Main	41285	Item edit: Save nudge dialog settings 7
Main	41286	Item edit: Save nudge dialog settings 8
Main	41287	Item edit: Nudge right by saved nudge dialog settings 5
Main	41288	Item edit: Nudge right by saved nudge dialog settings 6
Main	41289	Item edit: Nudge right by saved nudge dialog settings 7
Main	41290	Item edit: Nudge right by saved nudge dialog settings 8
Main	41291	Item edit: Nudge left by saved nudge dialog settings 5
Main	41292	Item edit: Nudge left by saved nudge dialog settings 6
Main	41293	Item edit: Nudge left by saved nudge dialog settings 7
Main	41294	Item edit: Nudge left by saved nudge dialog settings 8
Main	41295	Item: Duplicate items
Main	41296	Item: Duplicate selected area of items
Main	41297	Toolbar: Show/hide toolbar at top of main window
Main	41298	Run LICEcap (animated screen capture utility)
Main	41299	Item edit: Move position of item under mouse to edit cursor
Main	41300	Item edit: Trim left edge of item under mouse to edit cursor
Main	41301	Item edit: Move left edge of item under mouse to edit cursor
Main	41302	Item edit: Move right edge of item under mouse to edit cursor
Main	41303	Item edit: Move contents of item under mouse to edit cursor
Main	41304	Item edit: Move duplicate of item under mouse to edit cursor
Main	41305	Item edit: Trim left edge of item to edit cursor
Main	41306	Item edit: Move left edge of item to edit cursor
Main	41307	Item edit: Move right edge of item to edit cursor
Main	41308	Item edit: Move contents of item to edit cursor
Main	41309	Item edit: Move duplicate of item to edit cursor
Main	41310	Item edit: Trim right edge of item under mouse to edit cursor
Main	41311	Item edit: Trim right edge of item to edit cursor
Main	41312	Track: Lock track controls
Main	41313	Track: Unlock track controls
Main	41314	Track: Toggle lock/unlock track controls
Main	41319	Item: Copy items to time selection, trim/loop to fit
Main	41320	Item: Move items to time selection, trim/loop to fit
Main	41321	Track: Set record path to primary
Main	41322	Track: Set record path to secondary
Main	41323	Track: Set record path to primary+secondary
Main	41324	Track: Select all tracks that have controls locked
Main	41325	View: Increase selected track heights
Main	41326	View: Decrease selected track heights
Main	41327	View: Increase selected track heights a little bit
Main	41328	View: Decrease selected track heights a little bit
Main	41329	Options: New recording creates new media items in separate lanes (layers)
Main	41330	Options: New recording splits existing items and creates new takes (default)
Main	41331	Take: Set active take to custom color...
Main	41332	Take: Set active take to one random color
Main	41333	Take: Set active take to default color
Main	41334	Take: Set all takes created in the same recording pass to custom color...
Main	41335	Take: Set all takes created in the same recording pass to one random color
Main	41336	Take: Set all takes created in the same recording pass to default color
Main	41337	Take: Set all takes of selected items to default color
Main	41338	Options: Toggle editing active take source start offset (slip editing) adjusts all takes
Main	41339	Item properties: Toggle lock to active take (toggle mouse click changes active take)
Main	41340	Item properties: Lock to active take (mouse click will not change active take)
Main	41341	Item properties: Unlock takes (mouse click will change active take)
Main	41342	Take: Activate take under mouse
Main	41343	Colors: Reset random color generator
Main	41344	Options: Show tooltips on media items and envelopes
Main	41345	Help: Show mouse editing help in the area beneath the track control panels
Main	41346	Options: Show empty take lanes (align takes by recording pass)
Main	41348	Item: Remove all empty take lanes
Main	41349	Item: Remove the empty take lane before the active take
Main	41350	Item: Remove the empty take lane after the active take
Main	41351	Item: Add an empty take lane before the active take
Main	41352	Item: Add an empty take lane after the active take
Main	41353	Item: Rotate take lanes forward
Main	41354	Item: Rotate take lanes backward
Main	41355	Options: Allow selecting empty take lanes
Main	41356	Options: Mouse modifier preferences...
Main	41357	Send: Mute track send #1
Main	41358	Send: Mute track send #2
Main	41359	Send: Mute track send #3
Main	41360	Send: Mute track send #4
Main	41361	Send: Mute track send #5
Main	41362	Send: Mute track send #6
Main	41363	Send: Mute track send #7
Main	41364	Send: Mute track send #8
Main	41365	Send: Mute track receive #1
Main	41366	Send: Mute track receive #2
Main	41367	Send: Mute track receive #3
Main	41368	Send: Mute track receive #4
